BP_Único_y/o_Repetido,CLAVE_CLIENTE,CATEGORIA_PRODUCTO,DETALLE_PRODUCTO,POSICION_CUENTA_FECHA_TRANS
Repetido,96331327,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 10,778 "
Repetido,96331681,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 36,181 "
Repetido,96332010,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 215,033 "
Repetido,96332440,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA", 17 
Repetido,96332440,FONDOS DE DEUDA,"ALTERNA, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA", 23 
Repetido,96333885,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 48,940 "
Repetido,96334255,FONDOS DE DEUDA,ACTIMED B, 606 
Repetido,96334529,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 201,509 "
Repetido,96335005,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 333,062 "
Repetido,96337894,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 159,450 "
Repetido,96346093,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 91,527 "
Repetido,96346184,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA", 456 
Repetido,96346184,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 5,380 "
Repetido,96346341,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 2,492 "
Repetido,96346457,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 51,160 "
Repetido,96346507,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 50,029 "
Repetido,96349030,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 111,427 "
Repetido,96349097,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 3,006 "
Repetido,96349261,FONDOS DE DEUDA,ACTIREN B, 212 
Repetido,96351820,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 87,772 "
Repetido,96351838,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA", 314 
Repetido,96351945,FONDOS DE COBERTURA,ACTICOB B," 101,682 "
Repetido,96352307,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 30,745 "
Repetido,96352638,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 6,721 "
Repetido,96352828,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 88,922 "
Repetido,96352893,FONDOS DE DEUDA,ACTIGOB B, 731 
Repetido,96354790,FONDOS DE DEUDA,ACTIMED B," 320,966 "
Repetido,96354857,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 28,666 "
Repetido,96354980,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,845 "
Repetido,96355284,FONDOS DE DEUDA,ACTIGOB B," 66,306 "
Repetido,96357686,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,780 "
Repetido,96357736,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 4,486 "
Repetido,96357876,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 4,812 "
Repetido,96358338,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 30,858 "
Repetido,96365101,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 116,467 "
Repetido,96365291,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 33,322 "
Repetido,96365523,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 126,791 "
Único,96365994,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 494,962 "
Repetido,96366166,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 31,624 "
Repetido,96368196,FONDOS DE COBERTURA,ACTICOB B," 102,077 "
Repetido,96368774,FONDOS DE DEUDA,ACTIGOB B, 986 
Repetido,96369046,FONDOS DE DEUDA,"ALTERNA, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 155,230 "
Repetido,96369590,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 84,991 "
Repetido,96370481,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 71,094 "
Repetido,96373329,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 252,851 "
Repetido,96373634,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 81,350 "
Repetido,96373881,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 93,809 "
Repetido,96377346,FONDOS DE DEUDA,ACTIMED B," 181,445 "
Repetido,96377577,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 130,200 "
Repetido,96378138,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 95,871 "
Repetido,96380266,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,803 "
Repetido,96380787,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 213,084 "
Repetido,96381033,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,344 "
Repetido,96381447,FONDOS DE DEUDA,ACTIMED B," 2,027 "
Repetido,96382429,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 3,007 "
Repetido,96387501,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,740 "
Repetido,96387857,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 100,321 "
Repetido,96387865,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 37,586 "
Único,96388459,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 368,855 "
Único,96388566,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 123,251 "
Repetido,96388665,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,803 "
Repetido,96388665,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 14,995 "
Repetido,96388806,FONDOS DE DEUDA,ACTIMED B," 154,348 "
Repetido,96391255,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 141,243 "
Repetido,96391297,FONDOS DE DEUDA,ACTIGOB B," 232,788 "
Repetido,96391354,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 44,394 "
Repetido,96391354,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 71,270 "
Repetido,96391594,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 129,800 "
Repetido,96391602,FONDOS DE DEUDA,ACTIMED B," 47,099 "
Repetido,96391768,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 177,288 "
Repetido,96391768,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 50,555 "
Repetido,96391867,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 267,620 "
Repetido,96393798,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 87,591 "
Repetido,96393848,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,373 "
Repetido,96393913,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,456 "
Repetido,96393939,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 200,580 "
Repetido,96394069,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 130,698 "
Repetido,96394119,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 5,356 "
Repetido,96394176,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,492 "
Repetido,96394515,FONDOS DE DEUDA,ACTIGOB B, 888 
Repetido,96394580,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 405,148 "
Repetido,96396288,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 337,989 "
Repetido,96396452,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 3,403 "
Repetido,96396809,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 170,917 "
Repetido,96396817,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 14,548 "
Repetido,96396908,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,951 "
Repetido,96399340,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 5,800 "
Repetido,96399340,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 3,998 "
Repetido,96400049,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 1,767 "
Repetido,96400403,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 181,059 "
Repetido,96400403,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 5,459 "
Repetido,96400411,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 126,451 "
Repetido,96400882,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 445,157 "
Repetido,96405907,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 71,236 "
Repetido,96406491,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 14,692 "
Repetido,96406491,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 60,969 "
Repetido,96406558,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 301,162 "
Repetido,96407200,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 153,939 "
Repetido,96407259,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 20,319 "
Repetido,96407523,FONDO DE FONDOS,IMPULSA B," 38,072 "
Repetido,96407523,FONDOS DE DEUDA,ACTIMED B," 75,572 "
Repetido,96408158,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 223,374 "
Repetido,96408828,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,918 "
Repetido,96408828,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 4,063 "
Repetido,96409461,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 192,063 "
Repetido,96411335,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 15,330 "
Repetido,96411467,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,607 "
Repetido,96411665,FONDOS DE COBERTURA,ACTICOB E," 2,886 "
Repetido,96411665,FONDOS DE DEUDA,ACTIGOB E," 11,040 "
Repetido,96411665,RENTA VARIABLE,ACTI500 E," 29,076 "
Repetido,96411665,FONDOS DE DEUDA,ACTIMED E," 14,664 "
Repetido,96412390,FONDOS DE DEUDA,ACTIMED B," 8,011 "
Repetido,96412408,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 44,098 "
Repetido,96413729,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 30,024 "
Repetido,96413729,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 60,940 "
Repetido,96413901,FONDOS DE DEUDA,ACTIMED B," 257,640 "
Repetido,96416276,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 133,394 "
Repetido,96416946,FONDOS DE DEUDA,ACTIGOB B," 311,944 "
Repetido,96421805,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 152,308 "
Repetido,96421813,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 81,424 "
Repetido,96421961,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,140 "
Repetido,96422027,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 120,499 "
Repetido,96422068,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 39,545 "
Único,96422209,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 24,096 "
Repetido,96422324,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 351,258 "
Repetido,96422431,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 294,497 "
Repetido,96423231,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 233,540 "
Repetido,96424270,FONDOS DE DEUDA,ACTIGOB B," 1,520 "
Repetido,96424320,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 116,750 "
Repetido,96424403,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 35,241 "
Repetido,96424684,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,962 "
Repetido,96424783,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 380,683 "
Repetido,96424825,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 192,312 "
Repetido,96424866,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,786 "
Repetido,96424999,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 90,270 "
Repetido,96425186,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 102,230 "
Repetido,96427018,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 16,446 "
Repetido,96427042,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 10,069 "
Repetido,96427059,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 304,356 "
Único,96427109,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 8,904 "
Repetido,96427109,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 2,014 "
Repetido,96427109,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 5,102 "
Repetido,96427166,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 4,367 "
Repetido,96427166,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 10,210 "
Repetido,96427356,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 1,048 "
Repetido,96427372,FONDOS DE DEUDA,ACTIGOB B," 16,543 "
Repetido,96427471,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 4,028 "
Repetido,96427737,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,573 "
Repetido,96427943,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 276,602 "
Único,96428297,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 29,567 "
Repetido,96429451,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 30,428 "
Único,96429519,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 231,988 "
Repetido,96429543,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 86,237 "
Repetido,96429675,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA", 153 
Repetido,96430442,FONDOS DE DEUDA,ACTIMED B," 254,656 "
Repetido,96430566,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 231,574 "
Repetido,96431457,FONDOS DE DEUDA,ACTIMED B," 77,831 "
Repetido,96432000,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 112,259 "
Repetido,96432133,FONDOS DE DEUDA,ALTERNA B," 107,922 "
Repetido,96432133,FONDOS DE DEUDA,ACTIREN B, 85 
Repetido,96432893,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,324 "
Repetido,96433016,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 50,237 "
Repetido,96435631,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 135,274 "
Repetido,96435896,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 85,931 "
Repetido,96436217,FONDOS DE DEUDA,ACTIGOB B," 1,785 "
Repetido,96436217,FONDOS DE DEUDA,ACTIREN B," 87,224 "
Repetido,96436290,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 316,832 "
Repetido,96436779,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 21,695 "
Repetido,96436852,FONDOS DE DEUDA,ACTIREN B," 4,075 "
Repetido,96437983,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 111,364 "
Repetido,96438213,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 164,025 "
Repetido,96438635,FONDOS DE DEUDA,ACTIMED B," 37,780 "
Repetido,96438981,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 41,261 "
Repetido,96439922,FONDOS DE DEUDA,ACTIMED B," 50,763 "
Repetido,96439922,FONDOS DE DEUDA,ACTIGOB B," 100,491 "
Repetido,96440235,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,114 "
Repetido,96440490,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 159,786 "
Repetido,96441001,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 201,775 "
Repetido,96441290,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 33,537 "
Repetido,96442843,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 96,199 "
Repetido,96443049,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,576 "
Repetido,96443106,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 133,722 "
Repetido,96443130,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 5,386 "
Repetido,96445325,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 331,097 "
Repetido,96445333,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 68,846 "
Repetido,96445663,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 119,349 "
Repetido,96446687,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 65,946 "
Repetido,96450739,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,508 "
Repetido,96450754,FONDOS DE DEUDA,ACTIMED B," 425,463 "
Repetido,96450804,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 20,551 "
Repetido,96451117,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 230,442 "
Repetido,96451240,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 405,935 "
Repetido,96451356,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 201,458 "
Repetido,96451513,FONDOS DE COBERTURA,"ACTICOBER, S.A. DE C.V. SOCIEDAD DE INVERSION EN INSTRUMENTOS DE DEUDA"," 4,057 "
Repetido,96451513,RENTA VARIABLE,"FONDO MAYA,S.A DE C.V.,SOC. DE INV. DE RENTA VARIABLE"," 14,715 "
Repetido,96452198,FONDOS DE DEUDA,"ACTIRENT, S.A. DE C.V. SOC INV DE INSTR DE DEUDA"," 70,050 "
Repetido,96452198,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 30,377 "
Repetido,96452933,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 66,139 "
Repetido,96453196,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 100,367 "
Repetido,96453550,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 40,553 "
Repetido,96453972,FONDOS DE DEUDA,ACTIREN B," 5,842 "
Repetido,96455290,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 202,885 "
Repetido,96455431,FONDOS DE DEUDA,ACTIMED B," 173,649 "
Repetido,96455431,FONDOS DE DEUDA,ACTIGOB B," 10,717 "
Repetido,96455985,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,403 "
Repetido,96456280,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 91,125 "
Repetido,96457916,FONDOS DE DEUDA,ACTIMED B," 100,647 "
Repetido,96457916,FONDOS DE DEUDA,ACTIGOB B," 241,793 "
Repetido,96458146,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 104,319 "
Repetido,96458476,RENTA VARIABLE,ACTI500 E," 74,920 "
Repetido,96458476,FONDOS DE DEUDA,ACTIMED E, 229 
Repetido,96458666,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,610 "
Repetido,96458864,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 101,839 "
Repetido,96459003,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 113,981 "
Repetido,96460324,FONDOS DE DEUDA,ACTIGOB B," 92,712 "
Repetido,96460423,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,462 "
Repetido,96460498,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 202,857 "
Repetido,96461124,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 303,801 "
Repetido,96461280,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,924 "
Repetido,96461306,FONDOS DE DEUDA,"ACTIMED, S.A. DE C.V SOC DE INV EN INSTR DE DEUDA"," 77,505 "
Repetido,96461397,FONDOS DE DEUDA,"ACTIGOBER, S.A. DE C.V. SOC INV INSTRUM DE DEUDA"," 2,705 "
