id,ID_CLIENTE,NIVEL,MEJOR_RENDIMIENTO
23097,91556191,NIVEL 1,No
23098,91556191,NIVEL 2,No
23099,91556191,NIVEL 3,No
23100,91556399,NIVEL 1,Yes
23101,91556399,NIVEL 2,Yes
23102,91556399,NIVEL 3,Yes
23103,91556639,NIVEL 1,Yes
23104,91556639,NIVEL 2,Yes
23105,91556639,NIVEL 3,Yes
23106,91556753,NIVEL 1,Yes
23107,91556753,NIVEL 2,Yes
23108,91556753,NIVEL 3,Yes
23109,91556795,NIVEL 1,Yes
23110,91556795,NIVEL 2,Yes
23111,91556795,NIVEL 3,Yes
23112,91556878,NIVEL 1,Yes
23113,91556878,NIVEL 2,Yes
23114,91556878,NIVEL 3,Yes
23115,91557470,NIVEL 1,Yes
23116,91557470,NIVEL 2,Yes
23117,91557470,NIVEL 3,Yes
23118,91557777,NIVEL 1,No
23119,91557777,NIVEL 2,No
23120,91557777,NIVEL 3,No
23121,91557850,NIVEL 1,Yes
23122,91557850,NIVEL 2,Yes
23123,91557850,NIVEL 3,Yes
23124,91558098,NIVEL 1,Yes
23125,91558098,NIVEL 2,Yes
23126,91558098,NIVEL 3,Yes
23127,91558155,NIVEL 1,No
23128,91558155,NIVEL 2,No
23129,91558155,NIVEL 3,No
23130,91558205,NIVEL 1,Yes
23131,91558205,NIVEL 2,Yes
23132,91558205,NIVEL 3,Yes
23133,91558502,NIVEL 1,Yes
23134,91558502,NIVEL 2,Yes
23135,91558502,NIVEL 3,Yes
23136,91558528,NIVEL 1,No
23137,91558528,NIVEL 2,No
23138,91558528,NIVEL 3,No
23139,91559351,NIVEL 1,Yes
23140,91559351,NIVEL 2,Yes
23141,91559351,NIVEL 3,Yes
23142,91559435,NIVEL 1,Yes
23143,91559435,NIVEL 2,Yes
23144,91559435,NIVEL 3,Yes
23145,91559740,NIVEL 1,Yes
23146,91559740,NIVEL 2,Yes
23147,91559740,NIVEL 3,Yes
23148,91560003,NIVEL 1,No
23149,91560003,NIVEL 2,No
23150,91560003,NIVEL 3,No
23151,91560029,NIVEL 1,No
23152,91560029,NIVEL 2,No
23153,91560029,NIVEL 3,No
23154,91560540,NIVEL 1,Yes
23155,91560540,NIVEL 2,Yes
23156,91560540,NIVEL 3,Yes
23157,91560813,NIVEL 1,Yes
23158,91560813,NIVEL 2,Yes
23159,91560813,NIVEL 3,Yes
23160,91560821,NIVEL 1,Yes
23161,91560821,NIVEL 2,Yes
23162,91560821,NIVEL 3,Yes
23163,91561118,NIVEL 1,No
23164,91561118,NIVEL 2,No
23165,91561118,NIVEL 3,No
23166,91561274,NIVEL 1,Yes
23167,91561274,NIVEL 2,Yes
23168,91561274,NIVEL 3,Yes
23169,91561365,NIVEL 1,Yes
23170,91561365,NIVEL 2,Yes
23171,91561365,NIVEL 3,Yes
23172,91561449,NIVEL 1,Yes
23173,91561449,NIVEL 2,Yes
23174,91561449,NIVEL 3,Yes
23175,91561514,NIVEL 1,No
23176,91561514,NIVEL 2,No
23177,91561514,NIVEL 3,No
23178,91561563,NIVEL 1,No
23179,91561563,NIVEL 2,No
23180,91561563,NIVEL 3,No
23181,91561662,NIVEL 1,Yes
23182,91561662,NIVEL 2,Yes
23183,91561662,NIVEL 3,Yes
23184,91562058,NIVEL 1,Yes
23185,91562058,NIVEL 2,Yes
23186,91562058,NIVEL 3,Yes
23187,91562330,NIVEL 1,Yes
23188,91562330,NIVEL 2,Yes
23189,91562330,NIVEL 3,Yes
23190,91562744,NIVEL 1,Yes
23191,91562744,NIVEL 2,Yes
23192,91562744,NIVEL 3,Yes
23193,91563056,NIVEL 1,Yes
23194,91563056,NIVEL 2,Yes
23195,91563056,NIVEL 3,Yes
23196,91563098,NIVEL 1,Yes
23197,91563098,NIVEL 2,Yes
23198,91563098,NIVEL 3,Yes
23199,91563247,NIVEL 1,Yes
23200,91563247,NIVEL 2,Yes
23201,91563247,NIVEL 3,Yes
23202,91563445,NIVEL 1,Yes
23203,91563445,NIVEL 2,Yes
23204,91563445,NIVEL 3,Yes
23205,91563601,NIVEL 1,Yes
23206,91563601,NIVEL 2,Yes
23207,91563601,NIVEL 3,Yes
23208,91563619,NIVEL 1,No
23209,91563619,NIVEL 2,No
23210,91563619,NIVEL 3,No
23211,91563841,NIVEL 1,Yes
23212,91563841,NIVEL 2,Yes
23213,91563841,NIVEL 3,Yes
23214,91564096,NIVEL 1,Yes
23215,91564096,NIVEL 2,Yes
23216,91564096,NIVEL 3,Yes
23217,91564153,NIVEL 1,No
23218,91564153,NIVEL 2,No
23219,91564153,NIVEL 3,No
23220,91564203,NIVEL 1,Yes
23221,91564203,NIVEL 2,Yes
23222,91564203,NIVEL 3,Yes
23223,91564385,NIVEL 1,No
23224,91564385,NIVEL 2,No
23225,91564385,NIVEL 3,No
23226,91564526,NIVEL 1,Yes
23227,91564526,NIVEL 2,Yes
23228,91564526,NIVEL 3,Yes
23229,91564682,NIVEL 1,Yes
23230,91564682,NIVEL 2,Yes
23231,91564682,NIVEL 3,Yes
23232,91564690,NIVEL 1,Yes
23233,91564690,NIVEL 2,Yes
23234,91564690,NIVEL 3,Yes
23235,91564948,NIVEL 1,Yes
23236,91564948,NIVEL 2,Yes
23237,91564948,NIVEL 3,Yes
23238,91565085,NIVEL 1,Yes
23239,91565085,NIVEL 2,Yes
23240,91565085,NIVEL 3,Yes
23241,91565226,NIVEL 1,No
23242,91565226,NIVEL 2,Yes
23243,91565226,NIVEL 3,Yes
23244,91565622,NIVEL 1,Yes
23245,91565622,NIVEL 2,Yes
23246,91565622,NIVEL 3,Yes
23247,91565655,NIVEL 1,Yes
23248,91565655,NIVEL 2,Yes
23249,91565655,NIVEL 3,Yes
23250,91565705,NIVEL 1,Yes
23251,91565705,NIVEL 2,Yes
23252,91565705,NIVEL 3,Yes
23253,91565713,NIVEL 1,Yes
23254,91565713,NIVEL 2,Yes
23255,91565713,NIVEL 3,Yes
23256,91565721,NIVEL 1,Yes
23257,91565721,NIVEL 2,Yes
23258,91565721,NIVEL 3,Yes
23259,91565770,NIVEL 1,Yes
23260,91565770,NIVEL 2,Yes
23261,91565770,NIVEL 3,Yes
23262,91566547,NIVEL 1,Yes
23263,91566547,NIVEL 2,Yes
23264,91566547,NIVEL 3,Yes
23265,91567321,NIVEL 1,No
23266,91567321,NIVEL 2,No
23267,91567321,NIVEL 3,No
23268,91567404,NIVEL 1,No
23269,91567404,NIVEL 2,No
23270,91567404,NIVEL 3,No
23271,91567610,NIVEL 1,No
23272,91567610,NIVEL 2,No
23273,91567610,NIVEL 3,No
23274,91567669,NIVEL 1,Yes
23275,91567669,NIVEL 2,Yes
23276,91567669,NIVEL 3,Yes
23277,91567792,NIVEL 1,Yes
23278,91567792,NIVEL 2,Yes
23279,91567792,NIVEL 3,Yes
23280,91567883,NIVEL 1,No
23281,91567883,NIVEL 2,No
23282,91567883,NIVEL 3,No
23283,91568261,NIVEL 1,Yes
23284,91568261,NIVEL 2,Yes
23285,91568261,NIVEL 3,Yes
23286,91568402,NIVEL 1,Yes
23287,91568402,NIVEL 2,Yes
23288,91568402,NIVEL 3,Yes
23289,91568477,NIVEL 1,Yes
23290,91568477,NIVEL 2,Yes
23291,91568477,NIVEL 3,Yes
23292,91568592,NIVEL 1,Yes
23293,91568592,NIVEL 2,Yes
23294,91568592,NIVEL 3,Yes
23295,91568923,NIVEL 1,No
23296,91568923,NIVEL 2,No
23297,91568923,NIVEL 3,No
23298,91569483,NIVEL 1,No
23299,91569483,NIVEL 2,No
23300,91569483,NIVEL 3,No
23301,91569533,NIVEL 1,Yes
23302,91569533,NIVEL 2,Yes
23303,91569533,NIVEL 3,Yes
23304,91569723,NIVEL 1,No
23305,91569723,NIVEL 2,No
23306,91569723,NIVEL 3,No
23307,91570150,NIVEL 1,No
23308,91570150,NIVEL 2,No
23309,91570150,NIVEL 3,No
23310,91570531,NIVEL 1,Yes
23311,91570531,NIVEL 2,Yes
23312,91570531,NIVEL 3,Yes
23313,91570747,NIVEL 1,Yes
23314,91570747,NIVEL 2,Yes
23315,91570747,NIVEL 3,Yes
23316,91571166,NIVEL 1,Yes
23317,91571166,NIVEL 2,Yes
23318,91571166,NIVEL 3,Yes
23319,91571711,NIVEL 1,Yes
23320,91571711,NIVEL 2,Yes
23321,91571711,NIVEL 3,Yes
23322,91572271,NIVEL 1,Yes
23323,91572271,NIVEL 2,Yes
23324,91572271,NIVEL 3,Yes
23325,91572289,NIVEL 1,Yes
23326,91572289,NIVEL 2,Yes
23327,91572289,NIVEL 3,Yes
23328,91572370,NIVEL 1,Yes
23329,91572370,NIVEL 2,Yes
23330,91572370,NIVEL 3,Yes
23331,91572404,NIVEL 1,No
23332,91572404,NIVEL 2,No
23333,91572404,NIVEL 3,No
23334,91572420,NIVEL 1,Yes
23335,91572420,NIVEL 2,Yes
23336,91572420,NIVEL 3,Yes
23337,91572677,NIVEL 1,Yes
23338,91572677,NIVEL 2,Yes
23339,91572677,NIVEL 3,Yes
23340,91572818,NIVEL 1,Yes
23341,91572818,NIVEL 2,Yes
23342,91572818,NIVEL 3,Yes
23343,91572842,NIVEL 1,Yes
23344,91572842,NIVEL 2,Yes
23345,91572842,NIVEL 3,Yes
23346,91573006,NIVEL 1,No
23347,91573006,NIVEL 2,No
23348,91573006,NIVEL 3,No
23349,91573063,NIVEL 1,Yes
23350,91573063,NIVEL 2,Yes
23351,91573063,NIVEL 3,Yes
23352,91573584,NIVEL 1,No
23353,91573584,NIVEL 2,No
23354,91573584,NIVEL 3,No
23355,91573667,NIVEL 1,Yes
23356,91573667,NIVEL 2,Yes
23357,91573667,NIVEL 3,Yes
23358,91573931,NIVEL 1,No
23359,91573931,NIVEL 2,Yes
23360,91573931,NIVEL 3,Yes
23361,91573972,NIVEL 1,Yes
23362,91573972,NIVEL 2,Yes
23363,91573972,NIVEL 3,Yes
23364,91574228,NIVEL 1,Yes
23365,91574228,NIVEL 2,Yes
23366,91574228,NIVEL 3,Yes
23367,91574269,NIVEL 1,Yes
23368,91574269,NIVEL 2,Yes
23369,91574269,NIVEL 3,Yes
23370,91574350,NIVEL 1,Yes
23371,91574350,NIVEL 2,Yes
23372,91574350,NIVEL 3,Yes
23373,91574475,NIVEL 1,No
23374,91574475,NIVEL 2,No
23375,91574475,NIVEL 3,No
23376,91574541,NIVEL 1,Yes
23377,91574541,NIVEL 2,Yes
23378,91574541,NIVEL 3,Yes
23379,91574608,NIVEL 1,Yes
23380,91574608,NIVEL 2,Yes
23381,91574608,NIVEL 3,Yes
23382,91574632,NIVEL 1,No
23383,91574632,NIVEL 2,No
23384,91574632,NIVEL 3,No
23385,91574749,NIVEL 1,Yes
23386,91574749,NIVEL 2,Yes
23387,91574749,NIVEL 3,Yes
23388,91574848,NIVEL 1,Yes
23389,91574848,NIVEL 2,Yes
23390,91574848,NIVEL 3,Yes
23391,91574962,NIVEL 1,Yes
23392,91574962,NIVEL 2,Yes
23393,91574962,NIVEL 3,Yes
23394,91574970,NIVEL 1,Yes
23395,91574970,NIVEL 2,Yes
23396,91574970,NIVEL 3,Yes
23397,91575167,NIVEL 1,No
23398,91575167,NIVEL 2,No
23399,91575167,NIVEL 3,No
23400,91575258,NIVEL 1,No
23401,91575258,NIVEL 2,No
23402,91575258,NIVEL 3,No
23403,91575308,NIVEL 1,Yes
23404,91575308,NIVEL 2,Yes
23405,91575308,NIVEL 3,Yes
23406,91575324,NIVEL 1,No
23407,91575324,NIVEL 2,No
23408,91575324,NIVEL 3,No
23409,91575357,NIVEL 1,Yes
23410,91575357,NIVEL 2,Yes
23411,91575357,NIVEL 3,Yes
23412,91575548,NIVEL 1,Yes
23413,91575548,NIVEL 2,Yes
23414,91575548,NIVEL 3,Yes
23415,91575761,NIVEL 1,Yes
23416,91575761,NIVEL 2,Yes
23417,91575761,NIVEL 3,Yes
23418,91575860,NIVEL 1,Yes
23419,91575860,NIVEL 2,Yes
23420,91575860,NIVEL 3,Yes
23421,91575886,NIVEL 1,Yes
23422,91575886,NIVEL 2,Yes
23423,91575886,NIVEL 3,Yes
23424,91576017,NIVEL 1,Yes
23425,91576017,NIVEL 2,Yes
23426,91576017,NIVEL 3,Yes
23427,91576314,NIVEL 1,No
23428,91576314,NIVEL 2,No
23429,91576314,NIVEL 3,No
23430,91577106,NIVEL 1,Yes
23431,91577106,NIVEL 2,Yes
23432,91577106,NIVEL 3,Yes
23433,91577296,NIVEL 1,Yes
23434,91577296,NIVEL 2,Yes
23435,91577296,NIVEL 3,Yes
23436,91577403,NIVEL 1,No
23437,91577403,NIVEL 2,No
23438,91577403,NIVEL 3,No
23439,91577551,NIVEL 1,Yes
23440,91577551,NIVEL 2,Yes
23441,91577551,NIVEL 3,Yes
23442,91578237,NIVEL 1,No
23443,91578237,NIVEL 2,No
23444,91578237,NIVEL 3,No
23445,91578633,NIVEL 1,Yes
23446,91578633,NIVEL 2,Yes
23447,91578633,NIVEL 3,Yes
23448,91578864,NIVEL 1,Yes
23449,91578864,NIVEL 2,Yes
23450,91578864,NIVEL 3,Yes
23451,91578948,NIVEL 1,No
23452,91578948,NIVEL 2,No
23453,91578948,NIVEL 3,No
23454,91578963,NIVEL 1,Yes
23455,91578963,NIVEL 2,Yes
23456,91578963,NIVEL 3,Yes
23457,91579045,NIVEL 1,No
23458,91579045,NIVEL 2,No
23459,91579045,NIVEL 3,No
23460,91579052,NIVEL 1,No
23461,91579052,NIVEL 2,No
23462,91579052,NIVEL 3,No
23463,91579409,NIVEL 1,No
23464,91579409,NIVEL 2,No
23465,91579409,NIVEL 3,No
23466,91579789,NIVEL 1,Yes
23467,91579789,NIVEL 2,Yes
23468,91579789,NIVEL 3,Yes
23469,91580183,NIVEL 1,Yes
23470,91580183,NIVEL 2,Yes
23471,91580183,NIVEL 3,Yes
23472,91580415,NIVEL 1,No
23473,91580415,NIVEL 2,No
23474,91580415,NIVEL 3,No
23475,91580555,NIVEL 1,Yes
23476,91580555,NIVEL 2,Yes
23477,91580555,NIVEL 3,Yes
23478,91580613,NIVEL 1,Yes
23479,91580613,NIVEL 2,Yes
23480,91580613,NIVEL 3,Yes
23481,91580910,NIVEL 1,No
23482,91580910,NIVEL 2,No
23483,91580910,NIVEL 3,No
23484,91580969,NIVEL 1,Yes
23485,91580969,NIVEL 2,Yes
23486,91580969,NIVEL 3,Yes
23487,91580985,NIVEL 1,Yes
23488,91580985,NIVEL 2,Yes
23489,91580985,NIVEL 3,Yes
23490,91581033,NIVEL 1,No
23491,91581033,NIVEL 2,No
23492,91581033,NIVEL 3,No
23493,91581140,NIVEL 1,Yes
23494,91581140,NIVEL 2,Yes
23495,91581140,NIVEL 3,Yes
23496,91581157,NIVEL 1,Yes
23497,91581157,NIVEL 2,Yes
23498,91581157,NIVEL 3,Yes
23499,91581322,NIVEL 1,Yes
23500,91581322,NIVEL 2,Yes
23501,91581322,NIVEL 3,Yes
23502,91581348,NIVEL 1,Yes
23503,91581348,NIVEL 2,Yes
23504,91581348,NIVEL 3,Yes
23505,91581744,NIVEL 1,Yes
23506,91581744,NIVEL 2,Yes
23507,91581744,NIVEL 3,Yes
23508,91581975,NIVEL 1,No
23509,91581975,NIVEL 2,No
23510,91581975,NIVEL 3,No
23511,91582148,NIVEL 1,No
23512,91582148,NIVEL 2,No
23513,91582148,NIVEL 3,No
23514,91582171,NIVEL 1,Yes
23515,91582171,NIVEL 2,Yes
23516,91582171,NIVEL 3,Yes
23517,91582411,NIVEL 1,No
23518,91582411,NIVEL 2,No
23519,91582411,NIVEL 3,No
23520,91582585,NIVEL 1,Yes
23521,91582585,NIVEL 2,Yes
23522,91582585,NIVEL 3,Yes
23523,91582619,NIVEL 1,Yes
23524,91582619,NIVEL 2,Yes
23525,91582619,NIVEL 3,Yes
23526,91582627,NIVEL 1,No
23527,91582627,NIVEL 2,Yes
23528,91582627,NIVEL 3,Yes
23529,91583005,NIVEL 1,Yes
23530,91583005,NIVEL 2,Yes
23531,91583005,NIVEL 3,Yes
23532,91583203,NIVEL 1,Yes
23533,91583203,NIVEL 2,Yes
23534,91583203,NIVEL 3,Yes
23535,91583278,NIVEL 1,Yes
23536,91583278,NIVEL 2,Yes
23537,91583278,NIVEL 3,Yes
23538,91583328,NIVEL 1,Yes
23539,91583328,NIVEL 2,Yes
23540,91583328,NIVEL 3,Yes
23541,91583799,NIVEL 1,No
23542,91583799,NIVEL 2,No
23543,91583799,NIVEL 3,No
23544,91583997,NIVEL 1,Yes
23545,91583997,NIVEL 2,Yes
23546,91583997,NIVEL 3,Yes
23547,91584276,NIVEL 1,Yes
23548,91584276,NIVEL 2,Yes
23549,91584276,NIVEL 3,Yes
23550,91584318,NIVEL 1,No
23551,91584318,NIVEL 2,No
23552,91584318,NIVEL 3,No
23553,91584359,NIVEL 1,Yes
23554,91584359,NIVEL 2,Yes
23555,91584359,NIVEL 3,Yes
23556,91584557,NIVEL 1,Yes
23557,91584557,NIVEL 2,Yes
23558,91584557,NIVEL 3,Yes
23559,91585448,NIVEL 1,Yes
23560,91585448,NIVEL 2,Yes
23561,91585448,NIVEL 3,Yes
23562,91585513,NIVEL 1,Yes
23563,91585513,NIVEL 2,Yes
23564,91585513,NIVEL 3,Yes
23565,91585828,NIVEL 1,Yes
23566,91585828,NIVEL 2,Yes
23567,91585828,NIVEL 3,Yes
23568,91586420,NIVEL 1,No
23569,91586420,NIVEL 2,No
23570,91586420,NIVEL 3,No
23571,91586669,NIVEL 1,No
23572,91586669,NIVEL 2,No
23573,91586669,NIVEL 3,No
23574,91586891,NIVEL 1,No
23575,91586891,NIVEL 2,No
23576,91586891,NIVEL 3,No
23577,91586990,NIVEL 1,Yes
23578,91586990,NIVEL 2,Yes
23579,91586990,NIVEL 3,Yes
23580,91587188,NIVEL 1,Yes
23581,91587188,NIVEL 2,Yes
23582,91587188,NIVEL 3,Yes
23583,91587469,NIVEL 1,Yes
23584,91587469,NIVEL 2,Yes
23585,91587469,NIVEL 3,Yes
23586,91587543,NIVEL 1,Yes
23587,91587543,NIVEL 2,Yes
23588,91587543,NIVEL 3,Yes
23589,91587584,NIVEL 1,Yes
23590,91587584,NIVEL 2,Yes
23591,91587584,NIVEL 3,Yes
23592,91587618,NIVEL 1,Yes
23593,91587618,NIVEL 2,Yes
23594,91587618,NIVEL 3,Yes
23595,91587667,NIVEL 1,Yes
23596,91587667,NIVEL 2,Yes
23597,91587667,NIVEL 3,Yes
23598,91587808,NIVEL 1,Yes
23599,91587808,NIVEL 2,Yes
23600,91587808,NIVEL 3,Yes
23601,91587931,NIVEL 1,Yes
23602,91587931,NIVEL 2,Yes
23603,91587931,NIVEL 3,Yes
23604,91588343,NIVEL 1,Yes
23605,91588343,NIVEL 2,Yes
23606,91588343,NIVEL 3,Yes
23607,91588764,NIVEL 1,Yes
23608,91588764,NIVEL 2,Yes
23609,91588764,NIVEL 3,Yes
23610,91589580,NIVEL 1,Yes
23611,91589580,NIVEL 2,Yes
23612,91589580,NIVEL 3,Yes
23613,91589705,NIVEL 1,Yes
23614,91589705,NIVEL 2,Yes
23615,91589705,NIVEL 3,Yes
23616,91589747,NIVEL 1,Yes
23617,91589747,NIVEL 2,Yes
23618,91589747,NIVEL 3,Yes
23619,91589754,NIVEL 1,No
23620,91589754,NIVEL 2,No
23621,91589754,NIVEL 3,Yes
23622,91589838,NIVEL 1,Yes
23623,91589838,NIVEL 2,Yes
23624,91589838,NIVEL 3,Yes
23625,91589911,NIVEL 1,Yes
23626,91589911,NIVEL 2,Yes
23627,91589911,NIVEL 3,Yes
23628,91590208,NIVEL 1,No
23629,91590208,NIVEL 2,No
23630,91590208,NIVEL 3,No
23631,91590281,NIVEL 1,Yes
23632,91590281,NIVEL 2,Yes
23633,91590281,NIVEL 3,Yes
23634,91590331,NIVEL 1,No
23635,91590331,NIVEL 2,No
23636,91590331,NIVEL 3,No
23637,91590752,NIVEL 1,Yes
23638,91590752,NIVEL 2,Yes
23639,91590752,NIVEL 3,Yes
23640,91590760,NIVEL 1,No
23641,91590760,NIVEL 2,No
23642,91590760,NIVEL 3,No
23643,91591271,NIVEL 1,Yes
23644,91591271,NIVEL 2,Yes
23645,91591271,NIVEL 3,Yes
23646,91591487,NIVEL 1,Yes
23647,91591487,NIVEL 2,Yes
23648,91591487,NIVEL 3,Yes
23649,91591560,NIVEL 1,Yes
23650,91591560,NIVEL 2,Yes
23651,91591560,NIVEL 3,Yes
23652,91591826,NIVEL 1,Yes
23653,91591826,NIVEL 2,Yes
23654,91591826,NIVEL 3,Yes
23655,91592204,NIVEL 1,No
23656,91592204,NIVEL 2,No
23657,91592204,NIVEL 3,No
23658,91592287,NIVEL 1,Yes
23659,91592287,NIVEL 2,Yes
23660,91592287,NIVEL 3,Yes
23661,91592311,NIVEL 1,No
23662,91592311,NIVEL 2,No
23663,91592311,NIVEL 3,No
23664,91592980,NIVEL 1,Yes
23665,91592980,NIVEL 2,Yes
23666,91592980,NIVEL 3,Yes
23667,91593251,NIVEL 1,No
23668,91593251,NIVEL 2,No
23669,91593251,NIVEL 3,No
23670,91593475,NIVEL 1,No
23671,91593475,NIVEL 2,No
23672,91593475,NIVEL 3,No
23673,91593525,NIVEL 1,Yes
23674,91593525,NIVEL 2,Yes
23675,91593525,NIVEL 3,Yes
23676,91593582,NIVEL 1,Yes
23677,91593582,NIVEL 2,Yes
23678,91593582,NIVEL 3,Yes
23679,91593699,NIVEL 1,Yes
23680,91593699,NIVEL 2,Yes
23681,91593699,NIVEL 3,Yes
23682,91593830,NIVEL 1,Yes
23683,91593830,NIVEL 2,Yes
23684,91593830,NIVEL 3,Yes
23685,91593921,NIVEL 1,Yes
23686,91593921,NIVEL 2,Yes
23687,91593921,NIVEL 3,Yes
23688,91594614,NIVEL 1,Yes
23689,91594614,NIVEL 2,Yes
23690,91594614,NIVEL 3,Yes
23691,91594622,NIVEL 1,Yes
23692,91594622,NIVEL 2,Yes
23693,91594622,NIVEL 3,Yes
23694,91594630,NIVEL 1,No
23695,91594630,NIVEL 2,No
23696,91594630,NIVEL 3,No
23697,91594754,NIVEL 1,Yes
23698,91594754,NIVEL 2,Yes
23699,91594754,NIVEL 3,Yes
23700,91595074,NIVEL 1,No
23701,91595074,NIVEL 2,No
23702,91595074,NIVEL 3,No
23703,91595884,NIVEL 1,Yes
23704,91595884,NIVEL 2,Yes
23705,91595884,NIVEL 3,Yes
23706,91596429,NIVEL 1,Yes
23707,91596429,NIVEL 2,Yes
23708,91596429,NIVEL 3,Yes
23709,91597161,NIVEL 1,No
23710,91597161,NIVEL 2,No
23711,91597161,NIVEL 3,No
23712,91597484,NIVEL 1,Yes
23713,91597484,NIVEL 2,Yes
23714,91597484,NIVEL 3,Yes
23715,91597880,NIVEL 1,Yes
23716,91597880,NIVEL 2,Yes
23717,91597880,NIVEL 3,Yes
23718,91597922,NIVEL 1,Yes
23719,91597922,NIVEL 2,Yes
23720,91597922,NIVEL 3,Yes
23721,91598243,NIVEL 1,Yes
23722,91598243,NIVEL 2,Yes
23723,91598243,NIVEL 3,Yes
23724,91598466,NIVEL 1,Yes
23725,91598466,NIVEL 2,Yes
23726,91598466,NIVEL 3,Yes
23727,91598672,NIVEL 1,Yes
23728,91598672,NIVEL 2,Yes
23729,91598672,NIVEL 3,Yes
23730,91599761,NIVEL 1,No
23731,91599761,NIVEL 2,No
23732,91599761,NIVEL 3,No
23733,91599894,NIVEL 1,Yes
23734,91599894,NIVEL 2,Yes
23735,91599894,NIVEL 3,Yes
23736,91600163,NIVEL 1,No
23737,91600163,NIVEL 2,No
23738,91600163,NIVEL 3,No
23739,91600288,NIVEL 1,Yes
23740,91600288,NIVEL 2,Yes
23741,91600288,NIVEL 3,Yes
23742,91600544,NIVEL 1,Yes
23743,91600544,NIVEL 2,Yes
23744,91600544,NIVEL 3,Yes
23745,91600601,NIVEL 1,Yes
23746,91600601,NIVEL 2,Yes
23747,91600601,NIVEL 3,Yes
23748,91600619,NIVEL 1,Yes
23749,91600619,NIVEL 2,Yes
23750,91600619,NIVEL 3,Yes
23751,91600791,NIVEL 1,Yes
23752,91600791,NIVEL 2,Yes
23753,91600791,NIVEL 3,Yes
23754,91600924,NIVEL 1,No
23755,91600924,NIVEL 2,No
23756,91600924,NIVEL 3,No
23757,91600940,NIVEL 1,No
23758,91600940,NIVEL 2,No
23759,91600940,NIVEL 3,No
23760,91601096,NIVEL 1,No
23761,91601096,NIVEL 2,No
23762,91601096,NIVEL 3,No
23763,91601104,NIVEL 1,Yes
23764,91601104,NIVEL 2,Yes
23765,91601104,NIVEL 3,Yes
23766,91601120,NIVEL 1,Yes
23767,91601120,NIVEL 2,Yes
23768,91601120,NIVEL 3,Yes
23769,91601252,NIVEL 1,No
23770,91601252,NIVEL 2,No
23771,91601252,NIVEL 3,No
23772,91601286,NIVEL 1,Yes
23773,91601286,NIVEL 2,Yes
23774,91601286,NIVEL 3,Yes
23775,91601401,NIVEL 1,Yes
23776,91601401,NIVEL 2,Yes
23777,91601401,NIVEL 3,Yes
23778,91601583,NIVEL 1,Yes
23779,91601583,NIVEL 2,Yes
23780,91601583,NIVEL 3,Yes
23781,91601682,NIVEL 1,Yes
23782,91601682,NIVEL 2,Yes
23783,91601682,NIVEL 3,Yes
23784,91602235,NIVEL 1,No
23785,91602235,NIVEL 2,No
23786,91602235,NIVEL 3,No
23787,91602540,NIVEL 1,Yes
23788,91602540,NIVEL 2,Yes
23789,91602540,NIVEL 3,Yes
23790,91602904,NIVEL 1,Yes
23791,91602904,NIVEL 2,Yes
23792,91602904,NIVEL 3,Yes
23793,91602995,NIVEL 1,No
23794,91602995,NIVEL 2,No
23795,91602995,NIVEL 3,No
23796,91603035,NIVEL 1,No
23797,91603035,NIVEL 2,No
23798,91603035,NIVEL 3,No
23799,91603134,NIVEL 1,No
23800,91603134,NIVEL 2,No
23801,91603134,NIVEL 3,No
23802,91603258,NIVEL 1,No
23803,91603258,NIVEL 2,No
23804,91603258,NIVEL 3,No
23805,91603316,NIVEL 1,Yes
23806,91603316,NIVEL 2,Yes
23807,91603316,NIVEL 3,Yes
23808,91603431,NIVEL 1,No
23809,91603431,NIVEL 2,No
23810,91603431,NIVEL 3,No
23811,91603548,NIVEL 1,No
23812,91603548,NIVEL 2,No
23813,91603548,NIVEL 3,No
23814,91604090,NIVEL 1,Yes
23815,91604090,NIVEL 2,Yes
23816,91604090,NIVEL 3,Yes
23817,91604207,NIVEL 1,Yes
23818,91604207,NIVEL 2,Yes
23819,91604207,NIVEL 3,Yes
23820,91604397,NIVEL 1,No
23821,91604397,NIVEL 2,No
23822,91604397,NIVEL 3,No
23823,91604785,NIVEL 1,Yes
23824,91604785,NIVEL 2,Yes
23825,91604785,NIVEL 3,Yes
23826,91604884,NIVEL 1,Yes
23827,91604884,NIVEL 2,Yes
23828,91604884,NIVEL 3,Yes
23829,91605063,NIVEL 1,Yes
23830,91605063,NIVEL 2,Yes
23831,91605063,NIVEL 3,Yes
23832,91605162,NIVEL 1,No
23833,91605162,NIVEL 2,No
23834,91605162,NIVEL 3,No
23835,91605352,NIVEL 1,Yes
23836,91605352,NIVEL 2,Yes
23837,91605352,NIVEL 3,Yes
23838,91605402,NIVEL 1,No
23839,91605402,NIVEL 2,No
23840,91605402,NIVEL 3,No
23841,91605808,NIVEL 1,No
23842,91605808,NIVEL 2,No
23843,91605808,NIVEL 3,No
23844,91605956,NIVEL 1,No
23845,91605956,NIVEL 2,No
23846,91605956,NIVEL 3,No
23847,91606285,NIVEL 1,No
23848,91606285,NIVEL 2,No
23849,91606285,NIVEL 3,No
23850,91606756,NIVEL 1,Yes
23851,91606756,NIVEL 2,Yes
23852,91606756,NIVEL 3,Yes
23853,91606921,NIVEL 1,No
23854,91606921,NIVEL 2,No
23855,91606921,NIVEL 3,No
