Fecha,Precio
20190208,8.00788
20190226,8.022424
20190307,8.029073
20190319,8.036714
20190320,8.036874000000001
20190409,8.049083999999999
20190423,8.056646
20190424,8.057875
20190503,8.064578
20190606,8.086188
20190607,8.086701
20190619,8.096925
20190624,8.100808
20190630,8.102227000000001
20190701,8.104151
20190702,8.106274
20190716,8.116783999999999
20190717,8.116867
20190802,8.127855
20190806,8.132049
20190826,8.143654
20190830,8.148905000000001
20190923,8.163361
20190927,8.166575
20191009,8.170568
20191021,8.176159
20191101,8.183556
20181227,7.976177000000002
20181231,7.979601
20190103,7.982342999999998
20190111,7.986374
20190128,7.999406
20190218,8.015709
20190222,8.020054
20190228,8.023819999999999
20190304,8.026905000000001
20190308,8.029601
20190314,8.033164
20190315,8.034002000000001
20190326,8.041619
20190327,8.042322
20190426,8.058869999999999
20190430,8.062562
20190502,8.063875999999999
20190508,8.067929
20190515,8.072646
20190521,8.075183
20190524,8.077555
20190528,8.080467
20190530,8.081278999999999
20190620,8.09804
20190627,8.101965
20190628,8.102227000000001
20190710,8.111872
20190712,8.113351
20190724,8.12009
20190801,8.129789
20190809,8.133863999999999
20190813,8.136157
20190823,8.14332
20190904,8.149491000000001
20190906,8.152792999999999
20190911,8.155749
20190912,8.15709
20191003,8.168875
20191018,8.174384
20191024,8.178251
20171009,7.686145
20171018,7.689971000000001
20171023,7.692987
20171218,7.721747
20171231,7.728387
20180108,7.73442
20180115,7.739233
20180119,7.741355
20180207,7.754567999999999
20180208,7.755253
20180209,7.755704
20180213,7.758278
20180301,7.7679529999999986
20180306,7.771657
20180308,7.772900999999999
20180314,7.774508
20180321,7.779622
20180323,7.780925999999999
20180404,7.788017999999999
20180413,7.796058
20180420,7.800403999999999
20180423,7.800874
20180504,7.808439999999999
20180508,7.810907
20180511,7.812799000000001
20180524,7.820434
20180606,7.828997
20180621,7.839187
20180622,7.839243
20180704,7.848142
20180709,7.851221000000002
20180712,7.852964999999998
20180713,7.853847999999998
20180719,7.857803
20180726,7.863155
20180727,7.863992
20180730,7.866338000000002
20180808,7.8740809999999986
20180814,7.87792
20180815,7.878646000000002
20180903,7.893655
20180907,7.896777
20180911,7.898718
20180914,7.900800999999999
20180919,7.904611999999998
20180926,7.910625
20180928,7.912652
20181015,7.925256
20181023,7.928864999999999
20181031,7.933086
20181120,7.948511
20181126,7.953098
20181127,7.953681
20181203,7.95857
20181206,7.960489
20181214,7.966319
20181224,7.973611
20181228,7.977003
20190102,7.981253999999999
20190116,7.989934
20190117,7.990522
20190207,8.007076
20190214,8.012373
20190225,8.022269999999999
20190305,8.02754
20190312,8.031609
20190325,8.040458000000001
20190328,8.043284
20190331,8.043345
20190401,8.045069999999999
20190402,8.045817999999999
20190417,8.05131
20190429,8.060853999999999
20190513,8.071218
20190520,8.074603
20190531,8.081953
20190611,8.09018
20190621,8.099032000000001
20190705,8.106711
20190711,8.112395
20190715,8.116094
20190719,8.117883
20190812,8.136011
20190820,8.140225
20190821,8.141186
20190829,8.146599
20190919,8.160861
20190920,8.161650999999999
20191010,8.171147999999999
20191029,8.181866000000001
20191023,8.177591
20191025,8.179599000000001
20191104,8.184939
